Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2011-12-14,Mobile,58906 ,5890 ,69 ,72285 ,5940 ,94531 ,32663 ,Action
2011-12-15,VR,24348 ,2434 ,22 ,25795 ,4173 ,78846 ,135300 ,FPS
2011-12-16,Console,56976 ,5697 ,21 ,33446 ,2151 ,44113 ,149354 ,Adventure
2011-12-17,PC,31770 ,3177 ,45 ,33821 ,4667 ,39736 ,133588 ,Action
2011-12-18,VR,123052 ,12305 ,81 ,84893 ,9526 ,86452 ,74936 ,RPG
2011-12-19,PC,149643 ,14964 ,64 ,89452 ,3267 ,21951 ,50799 ,Action
2011-12-20,Mobile,33094 ,3309 ,32 ,80359 ,3615 ,70037 ,40249 ,FPS
2011-12-21,Mobile,188015 ,18801 ,23 ,11144 ,6670 ,81294 ,146698 ,RPG
2011-12-22,Mobile,67892 ,6789 ,49 ,64944 ,7391 ,46970 ,120067 ,RPG
2011-12-23,Mobile,89309 ,8930 ,94 ,49673 ,8352 ,27565 ,43031 ,FPS
2011-12-24,Console,59039 ,5903 ,73 ,64264 ,9982 ,77103 ,122420 ,FPS
2011-12-25,Mobile,181143 ,18114 ,53 ,42336 ,4340 ,98123 ,106563 ,FPS
2011-12-26,VR,38957 ,3895 ,62 ,92788 ,9325 ,59771 ,42372 ,Simulation
2011-12-27,PC,101220 ,10122 ,43 ,63286 ,4901 ,98589 ,136831 ,Action
2011-12-28,VR,139257 ,13925 ,70 ,22137 ,5897 ,44566 ,44777 ,Action
2011-12-29,VR,50403 ,5040 ,55 ,82713 ,7287 ,87198 ,101845 ,Simulation
2011-12-30,VR,43098 ,4309 ,61 ,13345 ,6775 ,95636 ,88526 ,Action
2011-12-31,VR,22918 ,2291 ,58 ,36478 ,8518 ,88207 ,140621 ,FPS
2012-01-01,Console,54603 ,5460 ,86 ,69252 ,8720 ,76297 ,115077 ,FPS
2012-01-02,Console,48713 ,4871 ,37 ,93702 ,3957 ,26374 ,54873 ,Action
2012-01-03,Mobile,55096 ,5509 ,41 ,51463 ,7267 ,64903 ,142448 ,Adventure
2012-01-04,PC,150298 ,15029 ,43 ,86493 ,5852 ,28086 ,91511 ,RPG
2012-01-05,Console,80646 ,8064 ,60 ,56113 ,9151 ,71020 ,57069 ,Action
2012-01-06,VR,190731 ,19073 ,37 ,50154 ,9094 ,85822 ,45179 ,Adventure
2012-01-07,PC,131074 ,13107 ,92 ,35405 ,4959 ,73052 ,29805 ,RPG
2012-01-08,Mobile,144292 ,14429 ,64 ,65200 ,3658 ,39579 ,99790 ,Action
2012-01-09,PC,104626 ,10462 ,43 ,22411 ,9867 ,26674 ,58933 ,Action
2012-01-10,VR,187194 ,18719 ,81 ,17914 ,1910 ,76020 ,115741 ,Action
2012-01-11,Mobile,97228 ,9722 ,93 ,82733 ,8485 ,57017 ,68787 ,Adventure
2012-01-12,Console,118884 ,11888 ,39 ,89321 ,2787 ,97364 ,143083 ,Simulation
2012-01-13,VR,35386 ,3538 ,70 ,45616 ,2238 ,32580 ,147634 ,Action
2012-01-14,Mobile,172219 ,17221 ,79 ,32395 ,1826 ,25110 ,5417 ,FPS
2012-01-15,VR,16028 ,1602 ,46 ,27914 ,6030 ,89698 ,97968 ,Simulation
2012-01-16,PC,82787 ,8278 ,100 ,91750 ,7631 ,79562 ,119151 ,Simulation
2012-01-17,Mobile,37008 ,3700 ,32 ,61053 ,9572 ,38619 ,45023 ,Simulation
2012-01-18,VR,76468 ,7646 ,59 ,22832 ,5319 ,53919 ,136443 ,Action
2012-01-19,Mobile,197609 ,19760 ,89 ,15378 ,5192 ,57088 ,124774 ,Adventure
2012-01-20,Console,13284 ,1328 ,49 ,35971 ,8313 ,59245 ,13581 ,Action
2012-01-21,VR,140443 ,14044 ,57 ,26924 ,7878 ,24634 ,141437 ,Action
2012-01-22,VR,147719 ,14771 ,89 ,89482 ,4641 ,23025 ,16689 ,Adventure
2012-01-23,VR,107999 ,10799 ,60 ,21701 ,2976 ,69047 ,21076 ,RPG
2012-01-24,VR,95677 ,9567 ,25 ,34839 ,5895 ,34067 ,11406 ,Simulation
2012-01-25,VR,112247 ,11224 ,95 ,63097 ,7905 ,53787 ,121358 ,RPG
2012-01-26,VR,172193 ,17219 ,81 ,33380 ,6849 ,23866 ,54138 ,Simulation
2012-01-27,VR,81233 ,8123 ,34 ,77912 ,1867 ,28878 ,88092 ,Adventure
2012-01-28,Console,151855 ,15185 ,61 ,78599 ,1971 ,35199 ,137760 ,Simulation
2012-01-29,VR,143480 ,14348 ,56 ,16252 ,4136 ,99390 ,68626 ,RPG
2012-01-30,Mobile,197636 ,19763 ,51 ,88778 ,7443 ,32047 ,86277 ,RPG
2012-01-31,Console,149238 ,14923 ,99 ,55207 ,2574 ,95027 ,143881 ,Adventure
2012-02-01,Mobile,138667 ,13866 ,74 ,49520 ,8096 ,79399 ,85107 ,RPG
2012-02-02,PC,111634 ,11163 ,93 ,32038 ,8908 ,67144 ,149271 ,FPS
2012-02-03,PC,115779 ,11577 ,41 ,30908 ,3279 ,45274 ,19758 ,Simulation
2012-02-04,VR,45434 ,4543 ,47 ,32697 ,9360 ,52479 ,123936 ,FPS
2012-02-05,Console,52680 ,5268 ,29 ,48969 ,5275 ,87300 ,66018 ,FPS
2012-02-06,Console,62567 ,6256 ,64 ,46557 ,4706 ,79299 ,6417 ,FPS
2012-02-07,PC,95671 ,9567 ,44 ,35247 ,4131 ,49881 ,121705 ,Adventure
2012-02-08,Console,197038 ,19703 ,32 ,50537 ,9400 ,93225 ,26202 ,RPG
2012-02-09,Mobile,103217 ,10321 ,58 ,36207 ,5418 ,70623 ,120143 ,Action
2012-02-10,Mobile,60423 ,6042 ,65 ,85938 ,1252 ,42121 ,68626 ,Action
2012-02-11,VR,182403 ,18240 ,84 ,11704 ,6180 ,57637 ,133309 ,Action
2012-02-12,VR,68028 ,6802 ,34 ,67372 ,2673 ,95867 ,39277 ,RPG
2012-02-13,PC,38842 ,3884 ,94 ,56085 ,7792 ,39288 ,110754 ,RPG
2012-02-14,Mobile,170252 ,17025 ,90 ,77129 ,8484 ,31162 ,66229 ,FPS
2012-02-15,VR,146675 ,14667 ,39 ,19990 ,1314 ,76187 ,92223 ,Action
2012-02-16,Mobile,88619 ,8861 ,35 ,89335 ,5892 ,63399 ,10717 ,RPG
2012-02-17,Mobile,88307 ,8830 ,62 ,73178 ,7129 ,79943 ,85533 ,RPG
2012-02-18,PC,194767 ,19476 ,47 ,17225 ,9403 ,51626 ,44822 ,FPS
2012-02-19,PC,49145 ,4914 ,65 ,59028 ,6788 ,93142 ,5653 ,Simulation
2012-02-20,PC,98654 ,9865 ,98 ,50214 ,1702 ,48405 ,7550 ,Action
2012-02-21,PC,59366 ,5936 ,97 ,71336 ,5114 ,90866 ,5104 ,Action
2012-02-22,PC,57655 ,5765 ,56 ,66475 ,7530 ,86819 ,138820 ,Simulation
2012-02-23,Console,151196 ,15119 ,49 ,67208 ,3423 ,52941 ,88589 ,Simulation
2012-02-24,PC,173855 ,17385 ,79 ,90696 ,9338 ,60974 ,133841 ,Simulation
2012-02-25,PC,31913 ,3191 ,98 ,73953 ,1892 ,97807 ,43915 ,RPG
2012-02-26,PC,158399 ,15839 ,78 ,26424 ,4764 ,84581 ,65405 ,Action
2012-02-27,Mobile,95473 ,9547 ,56 ,77930 ,2272 ,88182 ,102644 ,RPG
2012-02-28,Mobile,112266 ,11226 ,64 ,64497 ,6909 ,48515 ,23762 ,Simulation
2012-02-29,VR,87602 ,8760 ,75 ,49573 ,2352 ,94244 ,137640 ,Simulation
2012-03-01,VR,58325 ,5832 ,82 ,75857 ,2073 ,45263 ,108336 ,Simulation
2012-03-02,Console,101313 ,10131 ,31 ,62110 ,3819 ,77733 ,51439 ,RPG
2012-03-03,Console,175748 ,17574 ,60 ,22541 ,3241 ,58879 ,86109 ,Simulation
2012-03-04,VR,131644 ,13164 ,79 ,35845 ,3950 ,96098 ,5168 ,Simulation
2012-03-05,VR,121180 ,12118 ,56 ,52114 ,6580 ,62253 ,48294 ,RPG
2012-03-06,Mobile,43627 ,4362 ,85 ,61428 ,5861 ,43722 ,81389 ,Adventure
2012-03-07,VR,52142 ,5214 ,26 ,75541 ,9813 ,91229 ,66352 ,RPG
2012-03-08,Console,186384 ,18638 ,50 ,48232 ,6579 ,39371 ,42082 ,FPS
2012-03-09,Console,131887 ,13188 ,32 ,47856 ,5506 ,36727 ,45839 ,FPS
2012-03-10,Console,125701 ,12570 ,96 ,32585 ,9471 ,53718 ,136236 ,Simulation
2012-03-11,PC,178224 ,17822 ,81 ,35784 ,7460 ,28381 ,61082 ,Simulation
2012-03-12,VR,167519 ,16751 ,69 ,32681 ,8999 ,27883 ,105734 ,Action
2012-03-13,VR,161801 ,16180 ,99 ,82024 ,2734 ,21410 ,105130 ,FPS
2012-03-14,VR,170603 ,17060 ,57 ,10158 ,3582 ,31746 ,106070 ,Action
2012-03-15,VR,194836 ,19483 ,98 ,32593 ,1869 ,48341 ,43424 ,RPG
2012-03-16,VR,108261 ,10826 ,42 ,78091 ,1940 ,34403 ,16207 ,FPS
2012-03-17,VR,190706 ,19070 ,94 ,79503 ,4689 ,88790 ,21505 ,FPS
2012-03-18,Console,31955 ,3195 ,99 ,20648 ,7709 ,40197 ,18317 ,Adventure
2012-03-19,Console,179413 ,17941 ,29 ,81372 ,7284 ,91368 ,23420 ,RPG
2012-03-20,Console,68949 ,6894 ,56 ,49422 ,5252 ,39046 ,107547 ,Adventure
2012-03-21,Mobile,36248 ,3624 ,53 ,96434 ,2163 ,95488 ,21991 ,FPS
2012-03-22,VR,78774 ,7877 ,92 ,37613 ,2946 ,94981 ,28542 ,Simulation
2012-03-23,Console,168194 ,16819 ,22 ,71860 ,8441 ,92283 ,24822 ,RPG
2012-03-24,PC,25136 ,2513 ,85 ,16190 ,4127 ,71551 ,10775 ,Adventure
2012-03-25,VR,124840 ,12484 ,68 ,67431 ,8198 ,49059 ,22627 ,Action
2012-03-26,PC,161738 ,16173 ,36 ,32300 ,1215 ,51460 ,89664 ,Action
2012-03-27,PC,62165 ,6216 ,100 ,90056 ,2821 ,53541 ,145030 ,RPG
2012-03-28,Mobile,61271 ,6127 ,50 ,95261 ,9523 ,67645 ,61790 ,RPG
2012-03-29,Console,57313 ,5731 ,74 ,71006 ,6167 ,21863 ,23842 ,Adventure
2012-03-30,VR,142512 ,14251 ,89 ,70337 ,6545 ,37750 ,120785 ,Action
2012-03-31,Console,28058 ,2805 ,50 ,77775 ,9812 ,55719 ,19207 ,Adventure
2012-04-01,VR,82856 ,8285 ,25 ,15244 ,4391 ,70459 ,27138 ,Adventure
2012-04-02,PC,65900 ,6590 ,98 ,99212 ,7930 ,55261 ,41095 ,Adventure
2012-04-03,Mobile,133791 ,13379 ,46 ,34496 ,3386 ,32034 ,53692 ,FPS
2012-04-04,PC,116133 ,11613 ,25 ,75274 ,9393 ,44238 ,56724 ,Action
2012-04-05,Console,95954 ,9595 ,28 ,43565 ,5722 ,58618 ,17640 ,Adventure
2012-04-06,PC,187429 ,18742 ,45 ,97702 ,6360 ,74272 ,44612 ,RPG
2012-04-07,Mobile,98625 ,9862 ,84 ,16478 ,3250 ,57143 ,30052 ,RPG
2012-04-08,PC,161734 ,16173 ,73 ,27417 ,2084 ,92559 ,91863 ,Simulation
2012-04-09,Console,46875 ,4687 ,80 ,25738 ,6513 ,62120 ,137695 ,Simulation
2012-04-10,Console,130515 ,13051 ,81 ,83153 ,4121 ,40002 ,45718 ,Action
2012-04-11,PC,148077 ,14807 ,87 ,35190 ,2742 ,34477 ,101407 ,Adventure
2012-04-12,Mobile,66644 ,6664 ,87 ,68413 ,5331 ,98889 ,47600 ,Adventure
2012-04-13,Mobile,29979 ,2997 ,68 ,22401 ,2610 ,95742 ,137294 ,Simulation
2012-04-14,PC,129729 ,12972 ,61 ,56594 ,7900 ,95828 ,50784 ,Action
2012-04-15,PC,82559 ,8255 ,33 ,33181 ,9331 ,57911 ,101156 ,RPG
2012-04-16,VR,12218 ,1221 ,62 ,73101 ,1435 ,48558 ,119153 ,Adventure
2012-04-17,VR,131688 ,13168 ,55 ,55226 ,8159 ,58704 ,105280 ,Simulation
2012-04-18,VR,119505 ,11950 ,76 ,51960 ,2579 ,88810 ,123226 ,FPS
2012-04-19,Console,16575 ,1657 ,97 ,19393 ,3437 ,71032 ,69778 ,FPS
2012-04-20,VR,181058 ,18105 ,76 ,10948 ,4920 ,55574 ,66823 ,FPS
2012-04-21,VR,25710 ,2571 ,98 ,63720 ,9751 ,39997 ,137412 ,Simulation
2012-04-22,Console,125865 ,12586 ,39 ,76584 ,9468 ,58171 ,66769 ,Simulation
2012-04-23,VR,154559 ,15455 ,31 ,49698 ,1978 ,86510 ,13115 ,Action
2012-04-24,Console,17918 ,1791 ,87 ,43847 ,8622 ,61809 ,39430 ,Adventure
2012-04-25,Mobile,46824 ,4682 ,52 ,36501 ,8381 ,90519 ,55573 ,Simulation
2012-04-26,VR,179748 ,17974 ,28 ,89031 ,5494 ,72801 ,43892 ,Adventure
2012-04-27,PC,195588 ,19558 ,95 ,90366 ,8709 ,38979 ,144161 ,FPS
2012-04-28,Mobile,10296 ,1029 ,68 ,32554 ,1186 ,70176 ,90799 ,FPS
2012-04-29,VR,197497 ,19749 ,61 ,36276 ,8544 ,32561 ,115901 ,Simulation
2012-04-30,PC,32453 ,3245 ,41 ,32626 ,3116 ,87937 ,135194 ,RPG
2012-05-01,Console,24837 ,2483 ,26 ,34782 ,5987 ,65337 ,69168 ,RPG
2012-05-02,VR,27885 ,2788 ,70 ,26508 ,1511 ,32810 ,91399 ,FPS
2012-05-03,Mobile,108472 ,10847 ,51 ,83667 ,8469 ,63029 ,92506 ,RPG
2012-05-04,Mobile,154706 ,15470 ,63 ,94443 ,5220 ,92920 ,38789 ,RPG
2012-05-05,VR,30760 ,3076 ,24 ,61249 ,5207 ,77096 ,21089 ,Adventure
2012-05-06,VR,101461 ,10146 ,85 ,15888 ,9079 ,83071 ,95163 ,RPG
2012-05-07,Console,184874 ,18487 ,43 ,16113 ,6130 ,58028 ,147634 ,Simulation
2012-05-08,VR,110445 ,11044 ,27 ,84519 ,2477 ,25474 ,87333 ,FPS
2012-05-09,VR,127676 ,12767 ,27 ,27189 ,4422 ,77230 ,68404 ,Adventure
2012-05-10,Mobile,122660 ,12266 ,85 ,37499 ,7292 ,58721 ,30499 ,Action
2012-05-11,PC,179831 ,17983 ,42 ,14694 ,2252 ,67675 ,33823 ,FPS
2012-05-12,Console,172739 ,17273 ,74 ,34525 ,8859 ,83164 ,13523 ,Simulation
2012-05-13,VR,62951 ,6295 ,96 ,61216 ,5612 ,62974 ,19043 ,Simulation
2012-05-14,Mobile,61368 ,6136 ,35 ,62682 ,2034 ,50265 ,50092 ,RPG
2012-05-15,Console,188337 ,18833 ,88 ,64700 ,7886 ,59403 ,46875 ,FPS
2012-05-16,Mobile,115739 ,11573 ,96 ,24684 ,2241 ,53596 ,71884 ,Action
2012-05-17,Mobile,74504 ,7450 ,74 ,39180 ,5866 ,43213 ,28457 ,Simulation
2012-05-18,VR,171937 ,17193 ,85 ,35195 ,3241 ,50638 ,58532 ,Action
2012-05-19,Mobile,164734 ,16473 ,93 ,67352 ,5025 ,35879 ,11136 ,RPG
2012-05-20,Mobile,130729 ,13072 ,42 ,62061 ,3345 ,34050 ,78698 ,Action
2012-05-21,Console,182294 ,18229 ,39 ,73287 ,7983 ,94935 ,75353 ,FPS
2012-05-22,Console,145149 ,14514 ,86 ,82526 ,4215 ,69248 ,37383 ,FPS
2012-05-23,PC,97072 ,9707 ,39 ,36193 ,4252 ,29545 ,115072 ,RPG
2012-05-24,Console,96081 ,9608 ,45 ,94457 ,1472 ,34461 ,136886 ,Action
2012-05-25,Mobile,57213 ,5721 ,78 ,52486 ,2988 ,88597 ,7446 ,Action
2012-05-26,PC,166675 ,16667 ,32 ,16772 ,8234 ,59593 ,92987 ,FPS
2012-05-27,VR,56785 ,5678 ,85 ,49984 ,8280 ,24053 ,37662 ,FPS
2012-05-28,VR,128850 ,12885 ,76 ,62509 ,2179 ,58240 ,55129 ,FPS
2012-05-29,Console,197719 ,19771 ,95 ,21040 ,3136 ,33436 ,14037 ,Adventure
2012-05-30,Mobile,158835 ,15883 ,64 ,96695 ,1015 ,69436 ,18998 ,Action
2012-05-31,Mobile,21064 ,2106 ,92 ,34071 ,7304 ,32133 ,129689 ,Action
2012-06-01,VR,156817 ,15681 ,78 ,70176 ,7444 ,97128 ,37969 ,Simulation
2012-06-02,PC,69986 ,6998 ,57 ,31342 ,1167 ,62831 ,105682 ,Action
2012-06-03,Console,116809 ,11680 ,26 ,73643 ,1631 ,22208 ,87529 ,Adventure
2012-06-04,PC,14718 ,1471 ,92 ,86364 ,3322 ,91026 ,107528 ,Adventure
2012-06-05,VR,55157 ,5515 ,59 ,86969 ,2322 ,47777 ,67915 ,RPG
2012-06-06,PC,37143 ,3714 ,48 ,66352 ,3813 ,54991 ,26814 ,FPS
2012-06-07,Console,82947 ,8294 ,39 ,10233 ,9589 ,83238 ,33413 ,FPS
2012-06-08,VR,194744 ,19474 ,23 ,51576 ,3565 ,26539 ,32340 ,Action
2012-06-09,Mobile,55910 ,5591 ,85 ,96711 ,9323 ,27108 ,37168 ,RPG
2012-06-10,Mobile,40225 ,4022 ,28 ,63058 ,9910 ,40323 ,30833 ,Adventure
2012-06-11,PC,185342 ,18534 ,79 ,57328 ,7253 ,39859 ,127020 ,Simulation
2012-06-12,VR,11219 ,1121 ,28 ,48849 ,9932 ,30102 ,117823 ,Adventure
2012-06-13,PC,96593 ,9659 ,38 ,89770 ,6726 ,61527 ,95294 ,Adventure
2012-06-14,Console,186264 ,18626 ,92 ,42197 ,5756 ,61865 ,34472 ,Action
2012-06-15,PC,191408 ,19140 ,83 ,84302 ,4923 ,73285 ,36459 ,Adventure
2012-06-16,Console,102026 ,10202 ,55 ,11967 ,3317 ,36544 ,24679 ,RPG
2012-06-17,Console,56347 ,5634 ,20 ,29864 ,3271 ,39908 ,25979 ,Adventure
2012-06-18,Mobile,161484 ,16148 ,88 ,47947 ,2419 ,74923 ,149948 ,RPG
2012-06-19,VR,48224 ,4822 ,64 ,58037 ,6847 ,80680 ,72138 ,Action
2012-06-20,Mobile,140441 ,14044 ,46 ,32210 ,2154 ,81751 ,32762 ,FPS
2012-06-21,Console,65701 ,6570 ,70 ,59851 ,5026 ,90150 ,125216 ,FPS
2012-06-22,PC,55400 ,5540 ,41 ,89156 ,7026 ,74217 ,78301 ,Action
2012-06-23,Mobile,78700 ,7870 ,45 ,87578 ,9970 ,64298 ,30402 ,Simulation
2012-06-24,VR,43788 ,4378 ,91 ,72434 ,3153 ,41436 ,115350 ,Adventure
2012-06-25,VR,49449 ,4944 ,35 ,44873 ,1507 ,59211 ,10472 ,Simulation
2012-06-26,PC,55595 ,5559 ,58 ,78984 ,9451 ,90670 ,65192 ,RPG
2012-06-27,PC,51957 ,5195 ,44 ,78522 ,9705 ,44067 ,112069 ,FPS
2012-06-28,VR,86669 ,8666 ,82 ,73732 ,8266 ,42394 ,134565 ,Action
2012-06-29,VR,138127 ,13812 ,71 ,47886 ,7073 ,84297 ,95075 ,RPG
2012-06-30,Mobile,45601 ,4560 ,39 ,73353 ,6928 ,27761 ,101019 ,FPS
2012-07-01,PC,162030 ,16203 ,75 ,38543 ,8806 ,53703 ,119397 ,RPG
2012-07-02,VR,32523 ,3252 ,35 ,61069 ,9753 ,74988 ,138218 ,Action
2012-07-03,Mobile,185399 ,18539 ,84 ,76877 ,5655 ,88247 ,17445 ,RPG
2012-07-04,VR,187556 ,18755 ,52 ,63816 ,2414 ,27332 ,60532 ,Action
2012-07-05,Console,118434 ,11843 ,66 ,83471 ,1465 ,41489 ,138388 ,FPS
2012-07-06,Console,31032 ,3103 ,31 ,25366 ,7164 ,54785 ,8080 ,Action
2012-07-07,PC,193883 ,19388 ,52 ,21023 ,1613 ,33078 ,122522 ,Adventure
2012-07-08,PC,136528 ,13652 ,46 ,90847 ,7339 ,45259 ,36653 ,Simulation
2012-07-09,Console,138021 ,13802 ,50 ,92449 ,3846 ,87808 ,133922 ,Simulation
2012-07-10,Console,195105 ,19510 ,80 ,88120 ,6762 ,71863 ,100898 ,Adventure
2012-07-11,VR,109736 ,10973 ,78 ,48748 ,7045 ,22853 ,41816 ,FPS
2012-07-12,PC,161410 ,16141 ,86 ,79126 ,9874 ,46786 ,105812 ,RPG
2012-07-13,VR,57025 ,5702 ,46 ,74351 ,2275 ,27386 ,6178 ,Action
2012-07-14,PC,38379 ,3837 ,30 ,49467 ,8479 ,91918 ,67409 ,RPG
2012-07-15,Mobile,78379 ,7837 ,37 ,89364 ,4126 ,60802 ,59231 ,Simulation
2012-07-16,Console,66019 ,6601 ,84 ,98042 ,9913 ,94035 ,12001 ,RPG
2012-07-17,Console,20104 ,2010 ,30 ,36486 ,3266 ,96553 ,14121 ,RPG
2012-07-18,PC,35067 ,3506 ,85 ,70780 ,2251 ,47786 ,115590 ,RPG
2012-07-19,Console,145988 ,14598 ,93 ,37809 ,1342 ,45053 ,114669 ,Simulation
2012-07-20,VR,17879 ,1787 ,44 ,51179 ,3639 ,86054 ,85671 ,FPS
2012-07-21,Console,80021 ,8002 ,53 ,41389 ,1728 ,56456 ,142184 ,RPG
2012-07-22,VR,190337 ,19033 ,64 ,21956 ,1745 ,37222 ,62568 ,FPS
2012-07-23,PC,141855 ,14185 ,73 ,28177 ,7040 ,54551 ,53751 ,Simulation
2012-07-24,VR,25472 ,2547 ,89 ,43041 ,6623 ,95975 ,54033 ,RPG
2012-07-25,Mobile,198235 ,19823 ,84 ,31862 ,1083 ,54799 ,110205 ,Simulation
2012-07-26,VR,46949 ,4694 ,81 ,57322 ,8078 ,30014 ,27079 ,Simulation
2012-07-27,Console,144469 ,14446 ,73 ,96728 ,6822 ,64491 ,76200 ,Adventure
2012-07-28,Console,177346 ,17734 ,67 ,27002 ,5717 ,65874 ,128123 ,RPG
2012-07-29,VR,27440 ,2744 ,27 ,49847 ,4157 ,41426 ,85551 ,Adventure
2012-07-30,Mobile,125377 ,12537 ,41 ,16911 ,6468 ,39617 ,48029 ,Adventure
2012-07-31,PC,136454 ,13645 ,74 ,67416 ,9295 ,88154 ,14835 ,Simulation
2012-08-01,VR,188765 ,18876 ,79 ,10818 ,3208 ,46217 ,80231 ,FPS
2012-08-02,Console,191889 ,19188 ,28 ,13593 ,4712 ,86021 ,137432 ,Adventure
2012-08-03,PC,192012 ,19201 ,68 ,29681 ,8623 ,76694 ,125256 ,Action
2012-08-04,VR,117911 ,11791 ,70 ,55237 ,4205 ,91107 ,103431 ,Simulation
2012-08-05,VR,145725 ,14572 ,65 ,24386 ,3028 ,57100 ,129931 ,FPS
2012-08-06,Console,154613 ,15461 ,58 ,73703 ,2250 ,59142 ,126335 ,Simulation
2012-08-07,Mobile,126130 ,12613 ,66 ,72454 ,3688 ,30571 ,74280 ,Adventure
2012-08-08,Console,179933 ,17993 ,36 ,70770 ,6483 ,60624 ,143330 ,Action
2012-08-09,VR,78262 ,7826 ,87 ,57570 ,3938 ,21846 ,140183 ,FPS
2012-08-10,Mobile,46425 ,4642 ,67 ,48170 ,5778 ,47366 ,140085 ,Action
2012-08-11,Console,145337 ,14533 ,76 ,64021 ,1389 ,52477 ,69011 ,Adventure
2012-08-12,VR,15071 ,1507 ,97 ,82071 ,5813 ,39012 ,142440 ,Action
2012-08-13,Console,123688 ,12368 ,89 ,15274 ,1999 ,76394 ,149209 ,Action
2012-08-14,VR,28619 ,2861 ,64 ,44945 ,5114 ,42842 ,130936 ,Action
2012-08-15,Console,114719 ,11471 ,22 ,91922 ,7637 ,39426 ,113973 ,RPG
2012-08-16,Mobile,188062 ,18806 ,82 ,61725 ,5054 ,58912 ,108225 ,Simulation
2012-08-17,Mobile,188074 ,18807 ,68 ,42560 ,7828 ,74383 ,67560 ,Adventure
2012-08-18,VR,199254 ,19925 ,60 ,25932 ,4989 ,89344 ,69373 ,Action
2012-08-19,Mobile,194412 ,19441 ,58 ,81326 ,2749 ,77589 ,81577 ,Action
2012-08-20,VR,62901 ,6290 ,88 ,93086 ,5158 ,32713 ,145720 ,FPS
2012-08-21,Console,39674 ,3967 ,62 ,66796 ,9238 ,68688 ,18097 ,RPG
2012-08-22,VR,101404 ,10140 ,50 ,17512 ,6078 ,98623 ,112344 ,Simulation
2012-08-23,VR,50653 ,5065 ,86 ,45327 ,3877 ,38616 ,30335 ,RPG
2012-08-24,Mobile,102614 ,10261 ,75 ,56457 ,5268 ,44746 ,145000 ,RPG
2012-08-25,Mobile,174305 ,17430 ,93 ,46107 ,4970 ,80210 ,66181 ,Action
2012-08-26,PC,185864 ,18586 ,96 ,45077 ,1720 ,94670 ,127546 ,FPS
2012-08-27,Console,18410 ,1841 ,80 ,22789 ,3354 ,86784 ,90317 ,Action
2012-08-28,Console,50235 ,5023 ,45 ,52209 ,7817 ,32856 ,34393 ,Simulation
2012-08-29,Console,56051 ,5605 ,72 ,63184 ,4448 ,57023 ,129810 ,FPS
2012-08-30,PC,47389 ,4738 ,32 ,46317 ,1486 ,64053 ,87094 ,Adventure
2012-08-31,Console,65664 ,6566 ,84 ,71950 ,8380 ,79343 ,144658 ,Action
2012-09-01,Mobile,163157 ,16315 ,69 ,54756 ,3308 ,45380 ,99131 ,Simulation
2012-09-02,Console,63144 ,6314 ,95 ,66821 ,5297 ,58437 ,133595 ,Adventure
2012-09-03,Mobile,92997 ,9299 ,63 ,13922 ,7586 ,61051 ,76714 ,Action
2012-09-04,VR,133526 ,13352 ,79 ,63229 ,1760 ,78459 ,59677 ,Simulation
2012-09-05,VR,159784 ,15978 ,91 ,23343 ,7106 ,40804 ,80585 ,Adventure
2012-09-06,Console,111050 ,11105 ,70 ,58846 ,3386 ,93666 ,129454 ,Simulation
2012-09-07,Mobile,97906 ,9790 ,75 ,88929 ,9401 ,30605 ,73934 ,RPG
2012-09-08,Console,121373 ,12137 ,93 ,18110 ,9619 ,85678 ,128217 ,Simulation
2012-09-09,VR,12453 ,1245 ,93 ,82452 ,7250 ,29689 ,74630 ,Simulation
2012-09-10,Mobile,123575 ,12357 ,77 ,43415 ,7882 ,88256 ,17800 ,RPG
2012-09-11,PC,191207 ,19120 ,54 ,70852 ,1335 ,76135 ,41439 ,Adventure
2012-09-12,Console,106174 ,10617 ,86 ,37546 ,7831 ,30272 ,131062 ,Adventure
2012-09-13,Console,157807 ,15780 ,57 ,10079 ,1591 ,31026 ,10734 ,RPG
2012-09-14,PC,187510 ,18751 ,88 ,72225 ,8561 ,42303 ,65105 ,Action
2012-09-15,PC,138561 ,13856 ,56 ,18005 ,1565 ,95805 ,56601 ,RPG
2012-09-16,Console,101639 ,10163 ,42 ,88414 ,7022 ,21258 ,136693 ,Action
2012-09-17,VR,173466 ,17346 ,58 ,63767 ,5036 ,95383 ,109097 ,RPG
2012-09-18,VR,166260 ,16626 ,66 ,90228 ,9573 ,61442 ,57758 ,Adventure
2012-09-19,Mobile,100998 ,10099 ,94 ,83534 ,1595 ,59946 ,80367 ,RPG
2012-09-20,Console,114714 ,11471 ,93 ,89998 ,2414 ,58315 ,139481 ,Adventure
2012-09-21,VR,39651 ,3965 ,53 ,66894 ,8659 ,94695 ,55156 ,Action
2012-09-22,Mobile,112897 ,11289 ,86 ,36022 ,8409 ,43075 ,60274 ,Simulation
2012-09-23,Mobile,10398 ,1039 ,56 ,14004 ,4990 ,78419 ,40087 ,Action
2012-09-24,PC,88136 ,8813 ,80 ,57787 ,7626 ,79420 ,7682 ,Simulation
