Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2011-04-03,Console,40499,10436,64.88,81578,5120,14455,112725,Adventure
2011-04-04,VR,635,3116,12.9,35562,9853,7659,45950,Adventure
2011-04-05,PC,46400,9069,41.62,90325,1927,72750,34817,Simulation
2011-04-06,VR,1006,9150,28.95,90770,2841,7038,14212,Adventure
2011-04-07,PC,119791,18812,46.98,18681,9378,87184,42006,Adventure
2011-04-08,VR,2045,12375,23.97,89320,7801,6743,18663,Action
2011-04-09,PC,66937,9003,22.77,79058,5127,55090,79291,RPG
2011-04-10,VR,2319,16269,5.78,20122,4898,6457,58280,Action
2011-04-11,Mobile,120311,11312,25.17,94607,4808,35644,191936,Adventure
2011-04-12,Mobile,50597,7675,26.27,45810,4935,99707,121940,Simulation
2011-04-13,PC,36760,7505,35.08,34751,5116,36902,131220,Simulation
2011-04-14,Mobile,90963,9196,48.45,78956,4729,102865,77511,Adventure
2011-04-15,Console,14101,2832,96.09,88759,2756,27986,58559,Action
2011-04-16,Mobile,48353,4595,36.11,50206,6646,30732,91447,RPG
2011-04-17,VR,327,2482,43.12,96703,1360,4496,7863,FPS
2011-04-18,Console,96296,19928,104.67,80148,3169,14819,68349,RPG
2011-04-19,PC,6040,1288,20.03,23107,9876,38785,12646,FPS
2011-04-20,PC,60333,10596,18.24,81515,4505,65693,112088,Action
2011-04-21,Console,31975,10406,47.61,81179,6053,11792,93567,Action
2011-04-22,Console,4220,1043,89.58,65546,4869,12387,122280,FPS
2011-04-23,PC,4960,1306,29.52,16229,6444,37550,73666,RPG
2011-04-24,Mobile,47313,5082,16.5,42347,2119,77542,74186,Adventure
2011-04-25,Console,71016,17426,47.43,32616,9056,28394,43369,FPS
2011-04-26,VR,1352,10221,38.81,73984,6231,3719,40154,Adventure
2011-04-27,Console,8100,2709,64.61,35091,4001,6175,61275,RPG
2011-04-28,Mobile,78690,9451,41.66,91526,6220,94881,236390,Simulation
2011-04-29,PC,74679,14607,74.57,32423,8894,35789,91619,Adventure
2011-04-30,PC,62988,8810,19.71,57476,4029,106784,73634,RPG
2011-05-01,VR,1963,17159,42.12,98621,5963,4900,17686,Simulation
2011-05-02,VR,3305,16777,29.24,61727,5300,9482,17471,FPS
2011-05-03,Mobile,131579,16321,14.01,76732,2765,95516,77511,Simulation
2011-05-04,Console,12026,2226,61.12,53764,6761,41425,43594,Adventure
2011-05-05,Mobile,150894,19735,8.75,13120,5988,33721,35340,RPG
2011-05-06,Mobile,114370,15730,11.76,40221,9061,52305,91730,RPG
2011-05-07,VR,1184,14205,42.82,28716,8037,7568,23381,Action
2011-05-08,VR,2259,15011,29.59,50804,8270,4068,31981,Simulation
2011-05-09,VR,1514,8003,16.06,39761,6286,9813,23952,FPS
2011-05-10,PC,61906,16461,53.47,63582,2934,37195,79325,Adventure
2011-05-11,VR,3400,16356,12.43,20149,5458,3301,26458,FPS
2011-05-12,Console,20317,5697,21.92,51328,6545,35716,118504,Action
2011-05-13,VR,546,3756,20.49,17644,9753,8304,19188,Simulation
2011-05-14,Mobile,50083,6777,31.99,87888,5188,55173,20741,Simulation
2011-05-15,Mobile,57872,8315,13.85,76779,6130,74860,103210,RPG
2011-05-16,Mobile,28900,3532,44.43,54277,5549,37412,189722,Adventure
2011-05-17,Console,45589,12886,32.93,66570,9656,32308,66730,FPS
2011-05-18,Console,63086,18843,51.98,66560,2669,20680,70792,Simulation
2011-05-19,Mobile,41055,4194,30.35,88467,7072,26985,114913,FPS
2011-05-20,Mobile,147007,17257,26.03,75798,6444,117888,159348,Adventure
2011-05-21,VR,333,2926,20.28,61229,7382,9817,16303,FPS
2011-05-22,Console,26849,7037,62.32,41829,1066,27609,81543,RPG
2011-05-23,Console,49903,14196,26.9,87637,8494,21925,32975,Action
2011-05-24,PC,37647,11858,23.83,11411,8074,25030,28517,Action
2011-05-25,Console,41863,9572,70.5,19713,3909,30681,58171,RPG
2011-05-26,VR,857,5021,15.04,62534,5118,6210,24081,FPS
2011-05-27,VR,1577,9555,27.02,44625,4540,8433,1164,RPG
2011-05-28,PC,93264,15786,58.3,37158,2189,128512,105710,RPG
2011-05-29,Console,81422,15386,75.73,88836,9089,24141,68333,RPG
2011-05-30,Console,87041,19199,25,96229,1261,23430,71802,FPS
2011-05-31,VR,562,2948,23.96,33817,7716,7368,3239,Action
2011-06-01,Console,65652,13899,18.47,71571,3699,10717,62864,Simulation
2011-06-02,Mobile,81791,6543,12.42,43646,4855,56725,196434,FPS
2011-06-03,VR,3340,19814,16.03,34418,8338,2089,44460,RPG
2011-06-04,Mobile,51810,5874,40.73,50997,2278,28569,102244,Action
2011-06-05,Console,10748,3110,58.14,97116,2648,19909,27385,Action
2011-06-06,Console,8354,1667,60,69315,2760,16555,20432,RPG
2011-06-07,VR,2518,15576,30.46,54033,9528,1911,19007,Action
2011-06-08,Mobile,91279,10618,9.61,11053,7100,116843,65623,Adventure
2011-06-09,PC,34059,6183,58.31,79737,1152,108240,18976,Simulation
2011-06-10,Console,37124,8387,100.32,19587,1120,27530,51980,Action
2011-06-11,Console,34263,8776,73.17,30598,3080,22449,56864,Adventure
2011-06-12,Mobile,64161,12006,33.45,50563,3076,52672,22599,Simulation
2011-06-13,Mobile,83226,10430,14.44,73527,5435,119136,202463,Adventure
2011-06-14,PC,88056,14451,23.87,33798,4808,31223,44660,Adventure
2011-06-15,Console,53898,16310,52.75,67394,8791,37322,37720,Simulation
2011-06-16,VR,3104,19593,19.63,52813,1444,3659,44210,Adventure
2011-06-17,Mobile,101457,13227,47.72,56259,8484,68243,84594,RPG
2011-06-18,PC,94232,16707,15.1,25214,8120,28274,99802,FPS
2011-06-19,PC,62782,13235,112.6,76730,5555,114840,20590,RPG
2011-06-20,Mobile,12862,1826,18.63,40281,3406,43598,119823,Action
2011-06-21,Console,66869,15663,33,15426,2542,39429,65409,Action
2011-06-22,Mobile,193560,15484,18.2,51440,4021,51638,118739,Action
2011-06-23,Console,46920,13895,31.66,86395,9494,5339,53058,Simulation
2011-06-24,PC,37049,7327,49.76,18914,7920,114615,138032,RPG
2011-06-25,Mobile,16282,3568,17.07,31486,4122,25829,24932,Simulation
2011-06-26,Mobile,70860,10021,50.58,70150,9904,68609,52494,FPS
2011-06-27,PC,7926,2731,23.04,48676,8841,21555,50233,RPG
2011-06-28,Mobile,61445,11558,20.46,40188,8126,15478,234233,Action
2011-06-29,Mobile,136691,17893,26.56,48326,2439,24834,69212,Simulation
2011-06-30,Mobile,145459,15452,11.1,46175,5419,104152,153411,Simulation
2011-07-01,PC,57438,13686,23.89,17647,9798,94456,22616,Adventure
2011-07-02,PC,118407,18213,98.75,81080,1672,21749,139094,Action
2011-07-03,VR,273,1604,13.84,22446,6669,2560,49234,Action
2011-07-04,Mobile,108425,12191,13.26,72747,9310,69684,40552,RPG
2011-07-05,PC,143613,19829,37.16,43093,7760,98024,114628,Simulation
2011-07-06,Mobile,119217,13386,19.43,68048,9832,31253,110465,RPG
2011-07-07,Mobile,93795,11364,18.89,75961,6075,22072,31355,RPG
2011-07-08,VR,1408,8155,10.2,51066,4311,11808,37577,Simulation
2011-07-09,Mobile,60737,6990,22.85,63624,1688,86423,228839,Adventure
2011-07-10,PC,18527,3475,78.32,63088,1079,62889,96743,Simulation
2011-07-11,Mobile,21768,3407,24.36,82118,2242,139613,224537,Simulation
2011-07-12,PC,100827,19686,15.32,21013,5927,33278,15855,FPS
2011-07-13,Mobile,63265,6088,35.08,86455,6496,83502,84788,Simulation
2011-07-14,VR,4611,19944,11.25,43185,5107,7858,33918,Simulation
2011-07-15,Mobile,151450,19133,18.78,14673,5677,78873,61465,Action
2011-07-16,PC,55106,13932,55.02,62673,7637,70121,119250,Action
2011-07-17,Console,7299,1764,33,28351,2743,39190,62700,Simulation
2011-07-18,Console,23846,3974,89.31,91557,3212,8558,48524,FPS
2011-07-19,Mobile,17534,1876,30.76,45861,9693,25143,12186,Adventure
2011-07-20,VR,409,1845,24.16,82539,4318,9269,25753,Adventure
2011-07-21,Mobile,149288,18240,39.47,87842,6972,25338,78607,Simulation
2011-07-22,Console,62615,14273,89.52,21170,5838,13016,73713,RPG
2011-07-23,VR,3001,15924,13.95,82298,5687,2746,48865,Action
2011-07-24,VR,511,2434,11.71,92773,2169,9110,16438,RPG
2011-07-25,PC,83380,17761,58.4,58539,6149,66117,122885,RPG
2011-07-26,PC,56482,9806,19.83,33975,2023,29198,124421,RPG
2011-07-27,Console,52240,15387,71.11,18251,4426,18168,31953,Simulation
2011-07-28,Mobile,61082,10707,16.52,42807,8585,29450,127737,RPG
2011-07-29,Mobile,110990,18792,39.96,18390,9644,70730,28712,RPG
2011-07-30,Mobile,58218,10708,19.73,48126,4532,70158,231074,FPS
2011-07-31,Console,16593,3208,32.62,11748,6240,12468,87821,Action
2011-08-01,VR,2222,16840,52.78,27670,7958,8263,14836,RPG
2011-08-02,Console,30376,15188,45.93,87732,5057,9257,104507,FPS
2011-08-03,PC,68948,15117,17.1,15254,1187,45227,9668,FPS
2011-08-04,VR,1431,17175,28.35,78530,5648,3155,72205,FPS
2011-08-05,VR,168,1162,19.77,52924,6411,6238,6769,Simulation
2011-08-06,VR,767,5395,7.92,91386,5397,1871,17995,Adventure
2011-08-07,Mobile,27668,6640,27.87,45892,9408,37860,156713,Adventure
2011-08-08,PC,79851,15444,28.23,15153,8129,48289,56855,FPS
2011-08-09,VR,3430,19225,23.06,43487,8802,7182,27796,Simulation
2011-08-10,Console,11646,3449,95.4,33671,4394,7127,60577,Adventure
2011-08-11,VR,1201,8713,19.58,20492,8564,3174,24856,RPG
2011-08-12,VR,1160,5656,29.49,61532,6899,4734,38258,RPG
2011-08-13,Mobile,104060,18113,16.03,14866,4017,105639,245499,Action
2011-08-14,Console,75780,14911,37.37,54243,1004,16472,79571,RPG
2011-08-15,Mobile,106775,10974,16.7,15871,9382,55395,183422,Action
2011-08-16,Console,38816,19408,72.78,98842,4042,10578,19676,RPG
2011-08-17,PC,87334,13905,103.69,39141,6952,114968,63372,FPS
2011-08-18,PC,49606,8327,55.14,39354,9359,105510,160611,Simulation
2011-08-19,Console,52831,12838,72.02,42442,4563,9741,31140,Action
2011-08-20,Mobile,15751,1941,21.93,56332,7522,41805,34814,Action
2011-08-21,VR,3422,18395,27.93,96170,1167,3117,13692,Action
2011-08-22,VR,1952,12270,12.26,80190,9619,8060,40424,FPS
2011-08-23,Mobile,28463,4658,26.56,32518,5040,26518,206816,Action
2011-08-24,VR,3258,17706,9.78,57791,9723,6582,35905,FPS
2011-08-25,PC,107847,14880,34.58,37523,4669,28924,184670,Action
2011-08-26,PC,17545,4585,73.35,42777,4896,90070,70332,Adventure
2011-08-27,Console,41329,18267,48.37,31547,6990,20430,69416,FPS
2011-08-28,Mobile,216915,18593,32.44,29518,3627,30467,209817,Action
2011-08-29,Console,57433,11965,64.36,18163,3810,12242,146161,FPS
2011-08-30,PC,41082,16238,27.97,27608,7776,26286,22185,RPG
2011-08-31,Console,55661,12959,21.89,94483,9108,34513,55314,Action
2011-09-01,PC,35157,6515,52.94,64483,9764,36731,144831,Adventure
2011-09-02,PC,18660,7413,72.15,29368,9452,40500,82390,FPS
2011-09-03,PC,90944,14991,74.75,89280,5011,61324,107477,Action
2011-09-04,Mobile,23501,4525,24.17,45978,9811,31332,127144,Simulation
2011-09-05,PC,67042,9561,74.67,53667,3139,71244,65082,Action
2011-09-06,VR,1683,10624,11.33,24866,5411,2494,29411,Action
2011-09-07,Mobile,76644,13786,17.87,85412,4927,76876,95538,RPG
2011-09-08,PC,44341,8317,33.75,30853,5040,85505,149469,Action
2011-09-09,PC,99592,19011,40.78,78506,6077,95833,54211,Adventure
2011-09-10,VR,1129,5196,30.62,84337,2677,3382,33177,Simulation
2011-09-11,Console,4523,1209,19.3,84562,5623,15562,30716,Simulation
2011-09-12,VR,2480,13997,21.95,84165,8873,9091,27239,Adventure
2011-09-13,PC,18165,3959,87.31,79031,9744,39543,74530,Simulation
2011-09-14,Console,58858,16955,100.25,53725,3100,6271,72815,FPS
2011-09-15,Mobile,30651,4691,32.49,94544,6523,84457,225008,Action
2011-09-16,Mobile,238977,19578,9.68,16217,3245,31495,246423,RPG
2011-09-17,PC,34118,5149,68.78,91137,7176,32536,151958,FPS
2011-09-18,VR,2316,15824,7.57,84967,6262,8418,23681,Adventure
2011-09-19,VR,681,3463,10.11,54387,8087,4676,12708,RPG
2011-09-20,PC,71921,14987,57.39,92829,4199,30184,22040,Adventure
2011-09-21,Console,77296,15064,77.8,86974,3161,29323,5947,Action
2011-09-22,VR,1101,8285,36.01,11887,3710,2257,13170,Action
2011-09-23,VR,1863,9166,23.18,72176,6701,3043,25855,Adventure
2011-09-24,Mobile,184339,17903,9.54,98919,8593,98479,20542,RPG
2011-09-25,VR,2401,16347,8.59,58319,3474,4710,3547,FPS
2011-09-26,Mobile,45581,8245,23.76,26143,2934,89307,81129,Adventure
2011-09-27,VR,1431,12076,8.89,18263,3791,10021,9393,RPG
2011-09-28,Mobile,12725,2120,16.95,59443,6844,19523,138179,Simulation
2011-09-29,Console,19530,5234,66.28,34599,5441,9108,58882,Adventure
2011-09-30,PC,19164,3729,43.86,71681,7767,59487,89661,Action
2011-10-01,Mobile,96721,15962,15.34,44158,3030,63516,113409,RPG
2011-10-02,PC,105196,18142,84.18,30465,5437,66884,100927,FPS
2011-10-03,Mobile,52663,4845,12.83,39131,5789,79884,187154,Simulation
2011-10-04,Console,24336,6585,63.76,72129,3699,20772,49856,RPG
2011-10-05,Mobile,63529,9660,25.6,12205,2952,50157,190678,Adventure
2011-10-06,VR,884,4209,12.93,92631,8812,6236,15420,Action
2011-10-07,PC,102439,18515,65.34,16311,8049,120849,129247,Simulation
2011-10-08,Mobile,46645,4525,10.67,99664,1366,85813,233586,FPS
2011-10-09,VR,3045,19706,27.79,85739,4636,3471,33547,Action
2011-10-10,VR,4271,17392,9.76,46514,3439,7173,39876,Simulation
2011-10-11,Mobile,171735,17861,22.21,76304,3882,27712,83208,FPS
2011-10-12,Console,32822,7692,60.2,65831,2006,12153,30765,RPG
2011-10-13,Console,60005,10073,48,27384,7931,11127,8367,FPS
2011-10-14,VR,2373,15878,37.93,72531,2903,10693,32768,FPS
2011-10-15,PC,18794,4428,43.18,52088,5644,30026,87008,Action
2011-10-16,VR,2458,16039,13.22,93812,4810,8019,38207,Adventure
2011-10-17,PC,57225,19200,77.47,63523,9189,100652,153248,Action
2011-10-18,Console,57337,13654,103.2,58915,9726,23471,92051,Simulation
2011-10-19,PC,93216,14349,68.09,58981,4271,29567,55769,RPG
2011-10-20,Mobile,144015,14771,31.65,97072,4556,29170,138744,Adventure
2011-10-21,Mobile,133252,16416,20.78,11361,7151,65425,223351,RPG
2011-10-22,Console,80945,19689,130.67,86602,3162,20142,88740,Adventure
2011-10-23,Mobile,85334,7272,21.04,34548,1604,64472,84222,FPS
2011-10-24,Mobile,143469,14963,35.23,94403,7365,62456,65273,Adventure
2011-10-25,Mobile,145174,14570,19.47,62044,9749,19354,158399,RPG
2011-10-26,Console,24845,12422,68.45,35763,5987,21747,73727,Action
2011-10-27,Mobile,13160,1821,26.52,14306,1446,26589,113664,Simulation
2011-10-28,Console,74185,18187,42.73,15973,3121,30538,27146,Action
2011-10-29,Mobile,94992,14578,30.72,26896,7120,55841,57305,Action
2011-10-30,Console,51405,13367,69.03,37785,3763,25305,71312,Adventure
2011-10-31,PC,5502,1470,20.06,13227,7887,33721,187609,Action
2011-11-01,PC,73542,12844,26.71,42626,9967,33070,61122,RPG
2011-11-02,Console,49128,14396,15.9,56193,9003,14681,101301,Adventure
2011-11-03,PC,31324,8064,76.61,99952,6271,24293,177231,Adventure
2011-11-04,Mobile,111366,12110,45.39,11320,6141,61016,84541,Action
2011-11-05,VR,1131,5606,29.13,43951,8224,4472,11109,RPG
2011-11-06,PC,14153,3242,39.75,69486,3435,81975,72013,Adventure
2011-11-07,Mobile,103952,12253,27.56,20534,7271,87325,191952,Action
2011-11-08,Console,43082,11642,41.22,97551,9023,13374,22328,RPG
2011-11-09,Mobile,16683,2153,33.69,74765,9098,148056,112495,FPS
2011-11-10,VR,1724,10756,14.98,19449,4191,6927,36611,FPS
2011-11-11,PC,6860,1818,71.1,26809,4187,86687,135915,Simulation
2011-11-12,Mobile,76229,9157,4.59,51532,5130,35239,89521,Simulation
2011-11-13,VR,3990,19471,21.5,30023,4151,8452,40217,Action
2011-11-14,Console,82087,16574,68.91,55573,4481,12566,21656,FPS
2011-11-15,Mobile,74303,9570,25.76,25064,6289,46087,150476,Simulation
2011-11-16,Mobile,20641,2162,43.35,51223,4367,69285,102058,Adventure
2011-11-17,Mobile,129020,16550,36.94,99035,3448,29912,162250,Action
2011-11-18,VR,3230,15262,38.94,66186,3925,6909,12401,Action
2011-11-19,Mobile,68382,8248,21.61,72708,8555,53406,20690,Action
2011-11-20,Console,55674,19439,39.58,84635,9488,41794,21827,FPS
2011-11-21,PC,20836,3168,92.95,47647,6741,27120,14758,Adventure
2011-11-22,Console,77457,16516,83.27,95168,8282,27972,85860,RPG
2011-11-23,PC,91431,18325,23.15,52040,5679,142913,17873,Simulation
2011-11-24,VR,450,3134,24.46,36024,4838,5844,51026,FPS
2011-11-25,PC,47820,6893,68.98,82362,2713,44895,12143,RPG
2011-11-26,Console,50229,12138,19.43,30477,1347,32968,20465,FPS
2011-11-27,Mobile,126041,16562,28.18,56881,8936,63329,97572,Adventure
2011-11-28,Mobile,71613,8389,17,60716,3053,88829,79409,Action
2011-11-29,Mobile,50854,5573,46.95,34360,9269,47270,25039,Simulation
2011-11-30,Console,8726,2838,64.79,43019,8578,11932,75968,Action
2011-12-01,Mobile,100023,19635,28.93,77952,3444,22434,54728,FPS
2011-12-02,Console,42022,9956,42.85,55187,8615,15837,79997,RPG
2011-12-03,PC,83249,12684,26.86,68386,4200,56741,99259,Action
2011-12-04,Console,78495,14182,40.39,99861,2970,24372,59092,Adventure
2011-12-05,Mobile,44874,8502,25.12,64142,5902,125373,121344,Action
2011-12-06,VR,1642,11492,41.04,84536,1955,3931,38858,FPS
2011-12-07,PC,44792,10085,83.52,17518,7842,100277,89555,RPG
2011-12-08,Console,67307,19145,77.01,43755,9944,46956,17918,Adventure
2011-12-09,Mobile,20171,3031,24.71,12870,9705,40418,123675,FPS
2011-12-10,Console,22516,11257,84.16,52375,5036,12433,95403,Simulation
2011-12-11,PC,68996,12628,18.01,24514,3317,36655,54373,RPG
2011-12-12,Console,33410,13797,80.07,72430,3721,25635,56764,Adventure
2011-12-13,VR,1197,8676,28.99,36109,2939,8044,59023,FPS
2011-12-14,Mobile,38599,5890,41.15,72285,5940,100224,55034,Action
2011-12-15,VR,203,2434,6.88,25795,4173,6651,40484,FPS
2011-12-16,Console,32454,5697,19.12,33446,2151,20719,104696,Adventure
2011-12-17,PC,11899,3177,52.08,33821,4667,30349,151813,Action
2011-12-18,VR,1975,12305,32.89,84893,9526,12968,21146,RPG
2011-12-19,PC,65208,14964,80,89452,3267,24305,48952,Action
2011-12-20,Mobile,13820,3309,17.07,80359,3615,41937,68777,FPS
2011-12-21,Mobile,124080,18801,11.15,11144,6670,68884,185702,RPG
2011-12-22,Mobile,57150,6789,20.79,64944,7391,42486,217106,RPG
2011-12-23,Mobile,78314,8930,33.93,49673,8352,26509,51184,FPS
2011-12-24,Console,11808,5903,77.17,64264,9982,24646,93683,FPS
2011-12-25,Mobile,117528,18114,25.45,42336,4340,50183,235398,FPS
2011-12-26,VR,644,3895,13.82,92788,9325,4750,11815,Simulation
2011-12-27,PC,39836,10122,33.63,63286,4901,128447,157006,Action
2011-12-28,VR,2538,13925,33.33,22137,5897,6043,12932,Action
2011-12-29,VR,531,5040,24.41,82713,7287,11131,39053,Simulation
2011-12-30,VR,718,4309,16.66,13345,6775,10210,28133,Action
2011-12-31,VR,325,2291,26.71,36478,8518,8912,58315,FPS
2012-01-01,Console,24254,5460,65.84,69252,8720,17056,86138,FPS
2012-01-02,Console,13888,4871,28.13,93702,3957,8171,47953,Action
2012-01-03,Mobile,23492,5509,20.35,51463,7267,56219,164288,Adventure
2012-01-04,PC,70110,15029,53.75,86493,5852,38776,133946,RPG
2012-01-05,Console,29002,8064,61.44,56113,9151,25675,57069,Action
2012-01-06,VR,3603,19073,11.89,50154,9094,7843,11737,Adventure
2012-01-07,PC,69807,13107,86.52,35405,4959,67761,19575,RPG
2012-01-08,Mobile,118583,14429,35.49,65200,3658,59368,143924,Action
2012-01-09,PC,69199,10462,35.82,22411,9867,23829,54797,Action
2012-01-10,VR,1915,18719,20.67,17914,1910,10318,46890,Action
2012-01-11,Mobile,114447,9722,53.96,82733,8485,41736,88092,Adventure
2012-01-12,Console,52540,11888,37.27,89321,2787,32996,124700,Simulation
2012-01-13,VR,524,3538,20.68,45616,2238,4037,30366,Action
2012-01-14,Mobile,90543,17221,35.4,32395,1826,25078,7555,FPS
2012-01-15,VR,259,1602,20.67,27914,6030,5798,33292,Simulation
2012-01-16,PC,52188,8278,95.08,91750,7631,71369,122758,Simulation
2012-01-17,Mobile,28080,3700,16.58,61053,9572,38290,88922,Simulation
2012-01-18,VR,1138,7646,24.48,22832,5319,6427,31687,Action
2012-01-19,Mobile,220274,19760,51.11,15378,5192,43559,102269,Adventure
2012-01-20,Console,2659,1328,61.23,35971,8313,25507,8560,Action
2012-01-21,VR,1570,14044,27.48,26924,7878,2607,61484,Action
2012-01-22,VR,2590,14771,27.52,89482,4641,1707,5853,Adventure
2012-01-23,VR,2188,10799,19.17,21701,2976,6045,6788,RPG
2012-01-24,VR,1753,9567,10.59,34839,5895,3377,3054,Simulation
2012-01-25,VR,1968,11224,34.58,63097,7905,3839,49518,RPG
2012-01-26,VR,2482,17219,35.36,33380,6849,3140,17660,Simulation
2012-01-27,VR,2031,8123,14.36,77912,1867,4332,27706,Adventure
2012-01-28,Console,51025,15185,67.86,78599,1971,13798,99182,Simulation
2012-01-29,VR,2666,14348,23.34,16252,4136,5301,25684,RPG
2012-01-30,Mobile,178875,19763,23.38,88778,7443,33486,118918,RPG
2012-01-31,Console,48315,14923,108.61,55207,2574,32665,79375,Adventure
2012-02-01,Mobile,137231,13866,34.14,49520,8096,85882,87034,RPG
2012-02-02,PC,66871,11163,116.25,32038,8908,89174,181782,FPS
2012-02-03,PC,49389,11577,30.02,30908,3279,51088,20029,Simulation
2012-02-04,VR,686,4543,22.21,32697,9360,5190,38454,FPS
2012-02-05,Console,26497,5268,35.98,48969,5275,30125,49063,FPS
2012-02-06,Console,21493,6256,53.49,46557,4706,32908,5499,FPS
2012-02-07,PC,55074,9567,23.3,35247,4131,68287,62897,Adventure
2012-02-08,Console,105137,19703,31.67,50537,9400,28355,19299,RPG
2012-02-09,Mobile,102810,10321,37.83,36207,5418,58132,225654,Action
2012-02-10,Mobile,58464,6042,28.97,85938,1252,41387,88392,Action
2012-02-11,VR,3216,18240,39.6,11704,6180,5109,32358,Action
2012-02-12,VR,1367,6802,9.86,67372,2673,8375,10587,RPG
2012-02-13,PC,17984,3884,62.59,56085,7792,59742,122742,RPG
2012-02-14,Mobile,136672,17025,30.12,77129,8484,15581,114006,FPS
2012-02-15,VR,2747,14667,10.83,19990,1314,6302,17274,Action
2012-02-16,Mobile,64263,8861,8.44,89335,5892,44384,15816,RPG
2012-02-17,Mobile,77370,8830,28.92,73178,7129,103671,76891,RPG
2012-02-18,PC,84502,19476,38.78,17225,9403,58624,39328,FPS
2012-02-19,PC,26251,4914,73.53,59028,6788,96028,3017,Simulation
2012-02-20,PC,50844,9865,82.04,50214,1702,34936,7808,Action
2012-02-21,PC,37260,5936,67.4,71336,5114,152135,3727,Action
2012-02-22,PC,41948,5765,47.59,66475,7530,82284,184454,Simulation
2012-02-23,Console,40544,15119,50.95,67208,3423,20024,37769,Simulation
